gvkey,datadate,fyearq,tic,actq,ancq,aoq,atq,aul3q,ceiexbillq,ceqq,cheq,chq,cogsq,cshiq,cshoq,dpq,drcq,drltq,lctq,ltq,rdipq,revtq,stkcpay,teqq,tfvaq,tfvlq,xrdq,xsgaq
27928,20131031,2014,INTU,1950,2118,1555,4068,28,,2224,1116,417,97,,284.697,50,474,18,1153,1844,0,622,32,2224,1205,561,176,552
27928,20140131,2014,INTU,2541,2177,1604,4718,28,,2235,1331,625,131,,283.513,50,833,16,1790,2483,0,782,67,2235,1311,560,186,647
27928,20140430,2014,INTU,3438,2172,1606,5610,21,,3238,2633,1574,128,,284.263,47,499,13,1683,2372,0,2388,100,3238,2390,561,186,719
27928,20140731,2014,INTU,2621,2580,1974,5201,21,,3078,1914,849,135,,284.95,50,526,10,1421,2123,0,714,138,3078,1882,556,210,586
27928,20141031,2015,INTU,2437,2601,1972,5038,21,,2927,1589,542,108,,285.419,54,511,52,1360,2111,0,612,39,2927,1674,0,189,559
27928,20150131,2015,INTU,2578,2667,2024,5245,21,,2354,1367,482,134,,280.94,57,888,83,2109,2891,0,749,77,2354,1440,0,188,646
27928,20150430,2015,INTU,2867,2428,1757,5295,21,,2321,2084,1193,146,,275.658,59,796,145,2126,2974,0,2135,118,2321,1857,0,206,779
27928,20150731,2015,INTU,2560,2408,1726,4968,15,,2332,1697,808,118,,277.706,61,691,152,1744,2636,0,696,167,2332,1774,0,215,614
27928,20151031,2016,INTU,1427,2406,1705,3833,15,,1051,474,474,113,,264.345,55,635,157,1887,2782,0,713,47,1051,452,0,213,574
27928,20160131,2016,INTU,1467,2882,1902,4349,15,,641,334,334,142,,260.473,58,961,153,2349,3708,0,923,92,641,470,0,205,681
27928,20160430,2016,INTU,2311,2629,1640,4940,15,,1248,1613,1289,157,,256.388,62,854,174,2865,3692,0,2304,137,1248,1243,0,228,800
27928,20160731,2016,INTU,1614,2636,1605,4250,15,,1161,1080,638,114,,257.853,63,801,204,2251,3089,0,754,192,1161,1073,0,235,633
27928,20161031,2017,INTU,1262,2671,1624,3933,15,,936,605,360,129,,257.068,55,739,197,2181,2997,0,778,,936,460,508,246,655
27928,20170131,2017,INTU,1679,2694,1647,4373,15,,785,637,392,149,,256.002,57,1076,178,2803,3588,0,1016,,785,460,503,243,788
27928,20170430,2017,INTU,2255,2714,1673,4969,15,,1697,1593,1350,176,,256.254,62,955,178,2494,3272,0,2541,,1697,1088,0,246,859
27928,20170731,2017,INTU,1415,2653,1623,4068,15,,1354,777,529,121,,255.668,62,887,202,1944,2714,0,842,147,1354,644,0,263,669
27928,20171031,2018,INTU,1415,2649,1633,4064,15,,1203,777,529,134,,255.667,65,799,191,2117,2861,0,910,,1203,491,0,293,746
27928,20180131,2018,INTU,1902,2996,2012,4898,15,,1157,726,478,185,,256.076,62,1120,170,3032,3741,0,1339,,1157,665,0,286,896
27928,20180430,2018,INTU,2845,2942,1992,5787,15,,2364,1936,1614,243,,256.574,64,1040,173,2703,3423,0,2912,,2364,1825,0,296,1004
27928,20180731,2018,INTU,2404,2774,1962,5178,0,,2354,1716,1464,169,,258.616,62,961,197,2116,2824,0,864,183,2354,1595,0,311,754
27928,20181031,2019,INTU,2232,2696,1891,4928,0,,2782,1570,1084,192,,259.571,57,513,2,1586,2146,0,1016,,2782,960,0,294,777
28084,20140430,2014,COUP,,,,,,,,,,,,,,,,,,,,,,,,,
28084,20140731,2014,COUP,,,,,,,,,,8.297,,,,,,,,0,21.464,,,,,4.929,27.975
28084,20141031,2014,COUP,,,,,,,,,,5.236,,,,,,,,0,14.183,,,,,3.008,13.906
28084,20150131,2014,COUP,65.051,4.555,2.491,69.606,0,,-72.569,41.974,41.974,5.191,4.204,4.204,,39.3,1.439,51.773,53.731,0,15.198,,15.875,30.023,0.332,3.95,16.876
28084,20150430,2015,COUP,,,,,,,,,,,,,,,,,,0,15.809,,,,,4.431,17.59
28084,20150731,2015,COUP,,,,,,,,,,12.658,,,1.12,,,,,0,18.704,,,,,5.792,28.043
28084,20151031,2015,COUP,,,,,,,,,,7.455,,,0.739,,,,,0,22.801,,,,,5.965,23.98
28084,20160131,2015,COUP,128.013,11.913,8.138,139.926,0,,-106.239,92.348,92.348,9.04,5.758,5.758,0.899,63.87,1.056,79.412,81.215,0,26.364,,58.711,50.044,0.247,6.579,27.407
28084,20160430,2016,COUP,,,,,,,,,,11.013,,,1.005,,,,,0,29.183,,,,,7.84,29.229
28084,20160731,2016,COUP,114.091,15.117,10.594,129.208,0,,-126.414,79.943,79.943,10.382,48.111,48.111,1.099,71.297,0.839,88.986,90.672,0,31.132,,38.536,50.137,0.355,7.206,31.078
28084,20161031,2016,COUP,257.659,11.724,7.098,269.383,0,,173.028,220.645,220.645,10.216,49.935,49.935,1.161,71.379,1.618,94.347,96.355,0,35.442,,173.028,50.179,0.874,7.179,29.562
28084,20170131,2016,COUP,261.576,22.288,17.646,283.864,0,,173.892,201.721,201.721,10.083,50.252,50.252,1.31,89.872,0.968,108.537,109.972,0,38.018,,173.892,178.245,0,8.037,32.695
28084,20170430,2017,COUP,285.507,22.573,17.973,308.08,0,,199.126,238.121,238.121,11.961,52.691,52.691,1.536,87.939,0.677,107.818,108.954,0,41.137,,199.126,207.575,0,9.171,37.501
28084,20170731,2017,COUP,255.7,65.834,61.18,321.534,0,,195,208.34,208.34,12.871,53.504,53.504,2.077,94.758,1.023,121.249,126.534,0,44.551,,195,170.57,0,10.721,43.962
28084,20171031,2017,COUP,265.117,66.465,61.256,331.582,0,,201.043,219.298,219.298,13.051,54.734,54.734,1.944,96.51,1.132,124.946,130.539,0,47.34,,201.043,206.152,0,11.409,43.504
28084,20180131,2017,COUP,488.977,83.473,78.287,572.45,0,,240.545,412.903,412.903,14.461,55.712,55.712,2.005,125.714,2.316,153.699,331.905,0,53.752,,240.545,389.357,0,13.235,45.898
28084,20180430,2018,COUP,493.462,86.634,81.223,580.096,0,,249.13,430.03,430.03,16.11,56.857,56.857,2.015,120.458,1.428,150.906,330.966,0,56.352,11.143,249.13,406.132,0,13.201,50.296
28084,20180731,2018,COUP,507.805,89.076,81.466,596.881,0,,252.687,443.371,282.061,16.658,57.881,57.881,1.982,127.809,1.13,330.056,344.194,0,61.651,24.33,252.687,417.376,0,13.415,53.635
28084,20181031,2018,COUP,476.327,197.481,188.898,673.808,0,,311.521,406.292,227.606,18.941,59.324,59.324,2.723,128.683,1.43,338.393,362.287,0,67.455,37.768,311.521,380.48,0,16.077,54.969
28420,20140331,2014,BL,,,,,,,,,,,,,,,,,,,,,,,,,
28420,20140630,2014,BL,,,,,,,,,,,,,,,,,,,,,,,,,
28420,20140930,2014,BL,,,,,,,,,,,,,,,,,,,,,,,,,
28420,20141231,2014,BL,47.944,237.606,234.327,285.55,0,,183.947,25.707,25.707,9.096,40.437,40.392,13.455,34.574,0,47.115,101.603,0,51.677,,183.947,24.87,9.906,9.705,48.086
28420,20150331,2015,BL,,,,,,,,,,,,,,,,,,0,18.047,,,,,3.569,19.018
28420,20150630,2015,BL,,,,,,,,,,3.51,,,6.929,,,,,0,19.425,,,,,4.465,22.996
28420,20150930,2015,BL,,,,,,,,,,2.242,,,3.701,,,,,0,21.661,,,,,4.904,25.547
28420,20151231,2015,BL,48.487,238.263,225.844,286.75,0,,166.168,15.205,15.205,2.238,40.72,40.673,4.109,52.75,0,74.418,120.582,0,24.474,,166.168,15.99,10.367,5.278,25.288
28420,20160331,2016,BL,,,,,,,,,,4.318,,,4.111,,,,,0,26.561,,,,,5.272,27.869
28420,20160630,2016,BL,49.461,233.337,221.616,282.798,0,,152.812,13.647,13.647,4.328,40.731,40.731,4.223,60.501,0,81.337,129.986,0,29.026,,152.812,12,10.21,5.193,28.653
28420,20160930,2016,BL,68.032,263.203,251.346,331.235,0,,152.548,19.586,19.586,4.728,49.331,49.331,4.356,69.774,1,97.723,178.687,0,32.196,,152.548,14.47,10.345,5.087,28.772
28420,20161231,2016,BL,163.823,256.614,245.296,420.437,0,,291.41,105.248,22.118,5.55,51.278,51.278,4.734,80.36,2.373,108.464,129.027,0,35.34,,291.41,102.065,16.618,5.573,33.462
28420,20170331,2017,BL,162.515,253.72,242.446,416.235,0,,284.346,101.316,23.448,6.045,51.285,51.285,4.791,88.347,2.4,110.343,131.889,0,38.181,,284.346,95.279,17.711,5.948,34.302
28420,20170630,2017,BL,167.548,250.444,239.485,417.992,0,,296.781,107.251,23.507,7.069,52.469,52.469,4.908,88.781,2.487,111.957,121.211,0,41.981,,296.781,98.892,5.427,6.009,36.751
28420,20170930,2017,BL,172.743,249.38,237.254,422.123,0,,295.789,109.77,24.645,7.393,52.843,52.843,5.087,94.158,2.1,117.454,126.334,0,45.424,,295.789,101.108,5.605,5.883,45.064
28420,20171231,2017,BL,193.954,246.93,234.161,440.884,0,,294.628,112.58,31.104,7.37,52.983,52.983,5.185,106.903,0.912,137.039,146.256,0,50.017,,294.628,102.723,5.866,6.034,41.419
28420,20180331,2018,BL,186.676,271.839,258.559,458.515,0,,317.561,114.232,30.864,7.82,53.442,53.442,5.394,110.733,0.477,131.547,140.954,0,51.284,,317.561,105.832,5.978,6.929,45.518
28420,20180630,2018,BL,192.533,271.907,258.153,464.44,0,,314.088,115.073,28.682,7.933,53.837,53.837,5.537,117.42,0.382,141.172,150.352,0,55.454,,314.088,106.47,6.056,7.811,50.737
28420,20180930,2018,BL,204.493,270.201,257.046,474.694,0,,322.433,125.116,38.401,9.265,54.643,54.643,5.836,118.26,0.317,143.344,152.261,0,58.734,,322.433,113.842,6.153,7.261,48.557
28420,20181231,2018,BL,221.521,272.347,258.811,493.868,0,,321.569,132.577,46.181,9.68,54.683,54.683,5.569,129.074,0.277,159.229,167.912,0,62.316,,321.569,118.417,6.316,8.753,55.328
30622,20150430,2015,YEXT,,,,,,,,,,6.592,,,,,,,,0,18.93,,,,,3.457,17.76
30622,20150731,2015,YEXT,,,,,,,,,,7.435,,,,,,,,0,21.707,,,,,3.958,19.866
30622,20151031,2015,YEXT,,,,,,,,,,8.145,,,,,,,,0,23.403,,,,,4.218,22.13
30622,20160131,2015,YEXT,58.156,27.341,15.383,85.497,0,,-95.236,30.028,30.028,8.861,37.282,30.777,,35.954,0,54.431,60.118,0,25.684,,25.379,17.519,0.691,4.568,25.073
30622,20160430,2016,YEXT,,,,,,,,,,7.867,,,0.968,,,,,0,27.125,1.598,,,,4.771,27.597
30622,20160731,2016,YEXT,,,,,,,,,,8.086,,,0.981,,,,,0,29.556,3.799,,,,4.673,29.496
30622,20161031,2016,YEXT,,,,,,,,,,8.324,,,1,,,,,0,31.909,6.316,,,,4.764,32.705
30622,20170131,2016,YEXT,61.829,24.636,13.023,86.465,0,,-127.755,24.42,24.42,8.591,,85.489,1.133,57.112,0,83.681,93.605,0,35.671,,-7.14,9.785,0.944,5.108,40.213
30622,20170430,2017,YEXT,164.391,22.261,10.447,186.652,0,,103.677,134.237,133.735,8.512,96.501,89.995,1.176,57.361,0,78.368,82.975,0,37.08,4.062,103.677,12.095,0,4.986,42.786
30622,20170731,2017,YEXT,154.229,22.36,10.727,176.589,0,,92.884,127.265,32.879,9.332,96.658,90.153,1.209,57.574,0,79.402,83.705,0,40.769,9.065,92.884,112.295,0,6.493,46.735
30622,20171031,2017,YEXT,149.515,22.402,10.906,171.917,0,,84.125,113.47,21.112,10.292,97.414,90.908,1.366,59.562,0,83.64,87.792,0,44.332,15.002,84.125,103.054,0,6.958,49.91
30622,20180131,2017,YEXT,180.042,23.447,12.009,203.489,0,,81.453,118.341,34.367,10.836,100.482,93.977,1.372,89.474,0,118.178,122.036,0,48.02,22.36,81.453,100.82,0,7.25,53.315
30622,20180430,2018,YEXT,165.628,22.778,11.206,188.406,0,,80.289,124.113,53.403,11.224,102.743,96.238,1.576,83.865,0,104.687,108.117,0,50.988,7.993,80.289,101.425,0,7.729,55.094
30622,20180731,2018,YEXT,174.565,23.169,11.52,197.734,0,,75.608,124.819,47.155,12.421,104.966,98.461,1.665,87.474,0,119.005,122.126,0,54.923,19.021,75.608,101.847,0,9.983,60.341
30622,20181031,2018,YEXT,163.115,23.147,11.512,186.262,0,,71.87,107.034,28.337,13.099,107.278,100.772,1.787,83.193,0,111.698,114.392,0,58.613,31.943,71.87,97.375,0,9.158,66.739
30655,20150331,2015,AYX,,,,,,,,,,2.322,,,,,,,,0,11.527,,,,,2.381,13.375
30655,20150630,2015,AYX,,,,,,,,,,2.447,,,,,,,,0,12.71,,,,,2.439,15.734
30655,20150930,2015,AYX,,,,,,,,,,2.63,,,,,,,,0,14.13,,,,,2.751,15.775
30655,20151231,2015,AYX,69.886,27.252,24.602,97.138,0,,-52.911,39.57,24.779,3.122,32.258,32.258,,44.179,2.133,55.044,57.309,0,15.454,,39.829,60.29,0,3.532,19.502
30655,20160331,2016,AYX,,,,,,,,,,3.591,,,0.308,,,,,0,18.394,,,,,3.855,20.901
30655,20160630,2016,AYX,,,,,,,,,,3.385,,,0.381,,,,,0,19.972,,,,,4.068,23.421
30655,20160930,2016,AYX,,,,,,,,,,3.569,,,0.493,,,,,0,22.462,,,,,4.496,22.25
30655,20161231,2016,AYX,100.438,10.977,4.765,111.415,0,,-77.61,52.7,31.306,3.804,56.321,56.321,0.495,71.05,3.084,85.577,89.843,0,24.962,,21.572,42.201,0,5.062,26.214
30655,20170331,2017,AYX,200.423,23.251,16.712,223.674,0,,132.778,164.488,141.586,4.26,57.014,57.014,0.566,70.494,3.505,84.727,90.896,0,28.545,,132.778,43.278,0,6.022,28.733
30655,20170630,2017,AYX,191.376,58.796,52.303,250.172,0,,150.596,152.703,98.415,4.423,58.711,58.711,0.873,73.289,3.461,93.26,99.576,0,30.319,,150.596,93.14,0,7.147,32.703
30655,20170930,2017,AYX,200.319,54.027,47.114,254.346,0,,151.452,156.588,95.776,4.199,59.142,59.142,1.231,78.656,3.522,96.841,102.894,0,34.155,,151.452,93.2,0,7.774,31.256
30655,20171231,2017,AYX,242.339,49.077,41.585,291.416,0,,153.504,174.102,119.716,4.976,59.635,59.635,1.287,110.213,3.545,130.84,137.912,0,38.588,,153.504,93.415,0.975,8.399,34.209
30655,20180331,2018,AYX,229.738,59.551,50.948,289.289,0,,156.128,178.887,59.077,3.766,60.588,60.588,1.269,108.235,3.479,126.46,133.161,0,50.329,,156.128,168.441,1.812,10.768,42.318
30655,20180630,2018,AYX,398.801,108.49,98.008,507.291,0,,185.111,330.615,98.571,4.171,60.851,60.851,1.164,115.713,3.023,147.39,322.18,0,51.502,,185.111,344.162,1.974,10.181,49.43
30655,20180930,2018,AYX,407.255,119.235,107.504,526.49,0,,194.724,328.058,85.324,4.518,61.373,61.373,1.354,124.235,3.218,154.044,331.766,0,62.589,,194.724,345.706,1.974,10.53,47.323
30655,20181231,2018,AYX,461.813,156.354,144.625,618.167,0,11.2,301.818,329.692,89.974,5.347,61.58,61.58,1.431,84.015,2.13,124.58,316.349,0,89.15,,301.818,348.048,2.143,11.97,61.085
30736,20150430,2015,OKTA,,,,,,,,,,7.084,,,,,,,,0,15.66,,,,,6.058,24.078
30736,20150731,2015,OKTA,,,,,,,,,,8.68,,,,,,,,0,19.638,,,,,6.558,28.776
30736,20151031,2015,OKTA,,,,,,,,,,9.986,,,,,,,,0,23.471,,,,,7.263,34.868
30736,20160131,2015,OKTA,125.668,24.095,19.386,149.763,0,,-181.062,87.945,54.408,10.274,19.325,19.325,,67.818,11.707,87.14,102.871,0,27.138,,46.892,82.58,0.237,8.882,38.149
30736,20160430,2016,OKTA,,,,,,,,,,11.492,,,0.887,,,,,0,31.787,,,,,8.766,42.112
30736,20160731,2016,OKTA,,,,,,,,,,12.695,,,1.085,,,,,0,37.436,,,,,9.655,44.218
30736,20161031,2016,OKTA,,,,,,,,,,12.898,,,1.205,,,,,0,42.283,,,,,9.706,50.07
30736,20170131,2016,OKTA,92.79,37.845,26.819,130.635,0,,-243.605,37.672,23.282,14.296,90.759,90.759,1.391,108.012,5.711,135.628,146.286,0,48.82,,-15.651,24.955,0.304,10.532,51.1
30736,20170430,2017,OKTA,279.799,40.431,27.251,320.23,0,,165.919,224.226,221.726,15.888,95.225,95.225,1.575,115.717,4.927,143.061,154.311,0,52.325,,165.919,220.151,0,15.359,62.301
30736,20170731,2017,OKTA,274.686,41.541,28.239,316.227,0,,152.869,213.219,126.464,17.969,95.488,95.488,1.713,127.218,4.108,152.799,163.358,0,60.259,,152.869,202.266,0,16.923,66.762
30736,20171031,2017,OKTA,294.672,42.485,29.363,337.157,0,,156.455,223.618,137.575,19.3,101.371,101.371,1.823,138.46,3.188,170.961,180.702,0,66.911,,156.455,201.982,0,19.19,80.303
30736,20180131,2017,OKTA,315.416,51.981,39.441,367.397,0,,163.586,229.714,127.949,20.597,103.971,103.971,1.89,162.633,6.034,190.76,203.811,0,77.052,,163.586,192.535,0,19.349,77.164
30736,20180430,2018,OKTA,636.163,90.741,71.565,726.904,0,1.619,249.617,547.041,211.756,22.038,106.492,106.492,2.069,173.548,4.346,202.926,477.287,0,83.621,,249.617,508.179,0,19.929,84.492
30736,20180731,2018,OKTA,633.376,130.541,89.871,763.917,0,0.818,245.145,536.256,192.882,26.598,108.994,108.994,1.63,186.427,5.471,218.14,518.772,0,94.586,,245.145,510.958,0,24.829,103.688
30736,20181031,2018,OKTA,658.114,138.595,94.344,796.709,0,1.581,244.503,546.003,195.898,27.575,110.346,110.346,2.125,206.146,4.977,244.786,552.206,0,105.576,,244.503,513.726,0,27.596,104.355
31004,20150430,2015,CLDR,,,,,,,,,,16.028,,,,,,,,,33.745,,,,,18.944,55.798
31004,20150731,2015,CLDR,,,,,,,,,,21.81,,,,,,,,,38.272,,,,,37.56,97.987
31004,20151031,2015,CLDR,,,,,,,,,,17.449,,,,,,,,,43.652,,,,,21.316,67.708
31004,20160131,2015,CLDR,310.759,202.128,189.246,512.887,0,,-343.509,252.55,35.966,20.076,128.064,128.064,,130.891,27.54,168.042,198.709,0,50.379,,314.178,392.739,0,21.494,73.829
31004,20160430,2016,CLDR,,,,,,,,,,19.06,,,2.405,,,,,0,56.485,,,,,24.515,78.536
31004,20160731,2016,CLDR,,,,,,,,,,19.222,,,2.548,,,,,0,64.456,,,,,26.635,81.473
31004,20161031,2016,CLDR,,,,,,,,,,20.352,,,2.518,,,,,0,67.258,,,,,25.968,88.376
31004,20170131,2016,CLDR,349.702,92.842,79.738,442.544,0,,-483.756,234.956,74.186,19.943,38.157,38.157,2.663,192.543,25.182,239.086,268.613,0,72.827,,173.931,255.613,0,25.191,89.695
31004,20170430,2017,CLDR,288.348,108.778,98.161,397.126,0,,-513.468,221.774,51.572,56.9,128.064,128.064,3.642,187.949,26.313,222.601,252.907,0,79.596,,144.219,251.33,0,95.831,241.394
31004,20170731,2017,CLDR,496.994,152.823,139.796,649.817,0,,355.388,394.68,68.936,29.049,131.25,131.25,3.352,195.518,36.869,248.502,294.429,0,89.828,,355.388,461.757,0,42.844,120.712
31004,20171031,2017,CLDR,479.47,155.041,139.463,634.511,0,,330.088,389.514,62.797,30.879,140.492,140.492,2.701,197.418,35.074,255.734,304.423,0,94.569,,330.088,447.705,0,38.095,117.579
31004,20180131,2017,CLDR,533.138,156.02,138.42,689.158,0,,322.977,371.089,43.247,30.598,145.327,145.327,2.407,257.697,34.87,314.71,366.181,0,103.45,,322.977,425.92,0,38.925,116.123
31004,20180430,2018,CLDR,518.213,124.912,103.021,643.125,0,,299.532,429.278,82.445,30.994,148.159,148.159,2.392,246.996,32.134,293.173,343.593,0,103.459,,299.532,440.671,0,43.664,121.775
31004,20180731,2018,CLDR,495.281,147.717,125.628,642.998,0,,291.274,378.383,52.97,29.491,150.998,150.998,2.676,253.779,30.5,301.479,351.724,0,112.979,,291.274,426.115,0,39.8,110.236
31004,20181031,2018,CLDR,507.447,129.068,107.861,636.515,0,,286.565,389.685,64.632,27.32,153.444,153.444,2.691,242.665,34.654,294.96,349.95,0,118.988,,286.565,414.404,0,37.563,109.05
31236,20150331,2015,APPN,,,,,,,,,,9.864,,,,,,,,0,23.112,,,,,3.694,15.462
31236,20150630,2015,APPN,,,,,,,,,,11.836,,,,,,,,0,27.593,,,,,3.967,17.128
31236,20150930,2015,APPN,,,,,,,,,,13.263,,,,,,,,0,30.146,,,,,4.698,17.964
31236,20151231,2015,APPN,72.967,10.433,7.541,83.4,0,,-50.533,31.393,31.393,13.518,34.275,34.275,,40.22,12.89,53.504,79.375,0,30.353,0,4.025,0,0.65,4.391,17.011
31236,20160331,2016,APPN,,,,,,,,,,14.594,,,0.166,,,,,0,35.964,0,,,,4.927,20.023
31236,20160630,2016,APPN,,,,,,,,,,13.362,,,0.197,,,,,0,32.467,0,,,,5.296,23.445
31236,20160930,2016,APPN,,,,,,,,,,11.001,,,0.204,,,,,0,30.745,0,,,,6.702,25.713
31236,20161231,2016,APPN,88.384,14.354,11.253,102.738,0,,-63.492,31.143,31.143,10.402,34.275,34.275,0.197,52,18.108,76.019,110.815,0,33.747,0,-8.077,0,0.85,6.069,24.989
31236,20170331,2017,APPN,80.115,16.405,13.413,96.52,0,,-67.465,34.759,34.759,12.471,58.688,58.688,0.219,53.284,18.375,67.252,108.356,0,38.329,0,-11.836,0,0.85,7.3,29.152
31236,20170630,2017,APPN,137.612,15.055,12.183,152.667,,,53.885,77.654,77.654,16.413,60.103,60.103,0.224,55.597,17.209,79.802,98.782,0,43.198,9.345,53.885,,,9.971,41.381
31236,20170930,2017,APPN,127.725,14.601,11.864,142.326,,,49.904,72.289,72.289,16.383,60.276,60.276,0.23,57.181,14.577,76.186,92.422,0,44.648,10.919,49.904,,,8.596,34.558
31236,20171231,2017,APPN,145.222,15.83,13.167,161.052,,,45.524,73.758,73.758,18.444,60.6,60.6,0.213,70.165,18.922,95.115,115.528,0,50.562,12.976,45.524,,,8.968,38.86
31236,20180331,2018,APPN,129.735,16.063,12.704,145.798,,,38.628,60.876,60.876,20.781,61.21,61.21,0.268,68.753,17.055,88.876,107.17,0,51.696,2.24,38.628,,,9.87,40.894
31236,20180630,2018,APPN,132.543,17.717,14.509,150.26,,,32.059,50.363,50.363,20.891,61.613,61.613,0.683,72.901,14.514,103.442,118.201,0,59.883,4.446,32.059,,,10.785,46.594
31236,20180930,2018,APPN,188.1,18.764,15.473,206.864,,,81.816,107.266,107.266,19.591,63.589,63.589,0.501,83.049,13.758,110.693,125.048,0,54.948,11.247,81.816,,,11.737,49.741
31236,20181231,2018,APPN,209.626,23.554,16.015,233.18,,,73.192,94.93,94.93,21.641,63.916,63.916,0.569,95.523,16.145,128.401,159.988,0,60.216,16.054,73.192,,,12.332,51.308
32526,20150430,2015,MDB,,,,,,,,,,4.389,,,,,,,,0,13.026,,,,,11.185,27.866
32526,20150731,2015,MDB,,,,,,,,,,5.061,,,,,,,,0,15.921,,,,,10.784,29.108
32526,20151031,2015,MDB,,,,,,,,,,5.561,,,,,,,,0,17.145,,,,,10.692,29.881
32526,20160131,2015,MDB,144.027,12.786,6.755,156.813,0,,-228.505,113.159,33.205,5.85,11.665,11.566,,52.035,6.225,65.672,75.003,0,19.179,,81.81,97.997,1.31,10.804,30.293
32526,20160430,2016,MDB,,,,,,,,,,,,,,,,,,0,21.509,,,,,12,36.599
32526,20160731,2016,MDB,,,,,,,,,,12.423,,,1.88,,,,,0,23.61,,,,,13.24,39.626
32526,20161031,2016,MDB,,,,,,,,,,6.318,,,0.901,,,,,0,26.305,,,,,13.3,38.341
32526,20170131,2016,MDB,158.452,15.98,11.103,174.432,0,,-286.514,116.5,69.305,7.375,13.193,13.094,0.97,78.278,15.461,97.79,115.689,0,29.934,,58.743,102.299,1.272,13.232,42.872
32526,20170430,2017,MDB,,,,,,,,,,8.302,,,0.897,,,,,0,34.743,,,,,13.077,42.861
32526,20170731,2017,MDB,139.593,18.323,13.223,157.916,0,,-318.197,92.451,40.769,9.225,49.067,48.968,0.963,87.216,18.05,110.246,129.685,0,38.365,,28.231,79.849,0.001,15.749,51.748
32526,20171031,2017,MDB,338.859,15.136,10.706,353.995,0,,213.185,288.555,242.745,10.142,50.666,50.567,0.929,92.447,22.326,117.252,140.81,0,42.869,,213.185,271.566,0,16.588,54.877
32526,20180131,2017,MDB,343.55,71.646,12.089,415.196,0,,193.493,279.499,61.902,11.487,50.675,50.576,0.914,114.5,22.93,142.617,221.703,0,50.051,,193.493,262.99,0,16.788,58.564
32526,20180430,2018,MDB,325.719,74.508,11.173,400.227,0,,172.507,271.51,111.617,12.932,50.696,50.597,0.817,119.936,21.909,144.656,227.72,0,50.139,,172.507,253.671,0,18.645,63.069
32526,20180731,2018,MDB,583.706,80.224,9.85,663.93,0,,208.624,523.195,122.771,15.688,52.185,52.086,0.806,125.526,20.235,156.236,455.306,0,59.611,,208.624,492.079,0,21.43,70.221
32526,20181031,2018,MDB,587.464,83.206,10.015,670.67,0,,197.245,522.686,139.49,16.047,53.596,53.496,1.711,136.609,17.229,172.335,473.425,0,71.782,,197.245,383.574,0,23.179,72.285
32571,20160331,2016,BAND,,,,,,,,,,,,,,,,,,0,36.939,,,,,1.854,
32571,20160630,2016,BAND,,,,,,,,,,39.857,,,3.221,,,,,0,37.83,,,,,1.913,23.481
32571,20160930,2016,BAND,,,,,,,,,,20.137,,,1.547,,,,,0,38.604,,,,,2.39,12.538
32571,20161231,2016,BAND,28.043,41.93,30.75,69.973,0,,-22.374,6.788,6.788,19.759,11.799,11.799,1.374,4.032,1.712,30.47,70.529,0,38.762,,-0.556,0.063,0.184,2.363,14.282
32571,20170331,2017,BAND,,,,,,,,,,20.309,,,1.376,,,,,0,39.625,,,,,2.682,12.758
32571,20170630,2017,BAND,28.447,39.791,28.229,68.238,0,,-16.839,5.679,5.679,21.048,11.826,11.826,1.445,4.463,2.091,23.998,63.259,0,39.526,,4.979,0.059,0.737,2.409,12.88
32571,20170930,2017,BAND,30.225,42.325,29.936,72.55,0,,-14.499,5.366,5.366,21.2,17.601,17.601,1.451,4.71,2.439,25.86,65.231,0,41.338,,7.319,0.064,0.873,2.771,15.616
32571,20171231,2017,BAND,65.252,39.242,24.296,104.494,0,,76.711,37.627,37.627,21.551,17.639,17.639,1.44,5.768,2.549,24.518,27.783,0,42.466,,76.711,28.015,0,2.927,17.264
32571,20180331,2018,BAND,78.622,37.142,21.24,115.764,0,,83.175,47.265,38.773,24.135,17.692,17.692,1.387,7.08,7.113,24.772,32.589,0,46.744,,83.175,38.033,0,3.781,18.714
32571,20180630,2018,BAND,87.194,49.359,30.028,136.553,0,,101.386,56.798,45.806,25.422,18.812,18.812,1.296,5.607,6.851,25.924,35.167,0,48.304,,101.386,43.169,0,4.435,20.427
32571,20180930,2018,BAND,95.129,53.964,32.194,149.093,21,,108.236,63.51,48.574,26.209,19.348,19.348,1.426,7.052,6.612,31.64,40.857,0,50.454,,108.236,51.342,0,5.895,22.732
32571,20181231,2018,BAND,91.414,59.006,33.87,150.42,0,,108.77,58.661,41.261,27.335,19.423,19.423,1.715,7.912,6.424,32.723,41.65,0,52.343,,108.77,51.594,0,6.786,26.563
32641,20150331,2015,SAIL,,,,,,,,,,,,,,,,,,,,,,,,,
32641,20150630,2015,SAIL,,,,,,,,,,,,,,,,,,,,,,,,,
32641,20150930,2015,SAIL,,,,,,,,,,,,,,,,,,,,,,,,,
32641,20151231,2015,SAIL,51.41,320.094,318.597,371.504,,,-11.859,14.949,14.896,19.639,44.736,44.736,9.62,31.576,3.312,55.004,160.465,0,95.356,,211.039,,,19.965,74.27
32641,20160331,2016,SAIL,,,,,,,,,,5.387,,,2.682,,,,,0,27.452,,,,,5.492,21.542
32641,20160630,2016,SAIL,,,,,,,,,,6.518,,,2.471,,,,,0,29.436,,,,,6.062,22.799
